gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
6671,SP4,352.705374735934,1.79404908881288,0.333796645404988,5.37467680849878,7.67201678925614e-08,7.76400169339606e-07
57448,BIRC6,4385.65566525182,1.79377935712889,0.256858367027156,6.98353484797809,2.87844005419219e-12,6.99325225076817e-11
9839,ZEB2,1017.85802151914,1.79369444522585,0.459795322210941,3.90107153896394,9.57678422944825e-05,0.000444917173857783
100190938,RAMP2-AS1,41.5663838695045,1.79293598778377,0.715456983481087,2.50600110024807,0.0122105239863724,0.029853657774931
126248,WDR88,4.61755002023861,1.79216949130776,0.47653828729677,3.76080902433694,0.000169364700674938,0.000734226160862659
100129396,FAM106C,6.12148824151083,1.79129114279735,0.691764086206484,2.58945380154162,0.00961283204892304,0.0244116816472586
58155,PTBP2,382.800243677012,1.79056766946438,0.283223983724408,6.32209054444589,2.58048092032872e-10,4.57293912958162e-09
79839,CCDC102B,106.790770121998,1.79043821095316,0.394743228399556,4.53570341969463,5.74118115086898e-06,3.69572022670336e-05
728621,CCDC30,35.9285810277971,1.7901521315043,0.414959347183915,4.31404219148938,1.60296334076048e-05,9.17545400139485e-05
4331,MNAT1,683.724319410773,1.78966039406214,0.240851984415787,7.43054037276526,1.08154917444949e-13,3.35640189129477e-12
9786,KIAA0586,665.808549725738,1.78943083191403,0.209279820027184,8.55042226088306,1.22639010487021e-17,6.30319449699958e-16
283078,MKX,36.298854946919,1.78895498934907,0.688029612860556,2.60011336127132,0.00931929693591273,0.0237648746710565
29070,CCDC113,293.716509107002,1.78808324425757,0.49738107181231,3.59499656418834,0.000324395857970188,0.00129984032960348
51715,RAB23,860.981976446484,1.78722186760151,0.28891577318037,6.18596156218077,6.17250479366784e-10,9.85085483859851e-09
374986,MIGA1,563.691479507733,1.78584321405007,0.268700465973625,6.64622298878098,3.00709581244643e-11,6.23121166130434e-10
84146,ZNF644,1691.70167060762,1.78345676879817,0.208147085398652,8.56825242295573,1.05067290161196e-17,5.45736784068049e-16
81930,KIF18A,589.428641492654,1.78296970857572,0.321518044709128,5.54547322589231,2.93160195081133e-08,3.26545104668871e-07
54443,ANLN,4406.45617791702,1.78169814803856,0.354363588100726,5.02788155404983,4.95928028375774e-07,4.17688716200189e-06
22841,RAB11FIP2,561.355961388958,1.77916661014503,0.217123943541726,8.19424417741892,2.52172685800276e-16,1.13257925076629e-14
80217,CFAP43,49.1600444536749,1.77894053247435,0.750742529783722,2.36957473687662,0.0178085554712669,0.041323079622616
8512,MBL1P,5.59664363805444,1.77687772213532,0.710906020661544,2.4994551607283,0.0124384438776471,0.0303324542978936
5238,PGM3,1077.45106158117,1.77677943983131,0.250142617837683,7.10306566386162,1.22019392576003e-12,3.19436329602045e-11
160518,DENND5B,287.314444334479,1.77557012504345,0.482934808106928,3.6766248678648,0.000236340194177486,0.000984264926070509
